Entity,Code,Year,"Agriculture (per capita) (CAIT, 2020)","Fugitive Emissions (per capita) (CAIT, 2020)","Land-Use Change and Forestry (per capita) (CAIT, 2020)","Waste (per capita) (CAIT, 2020)"
Japan,JPN,2012,0.055519217591727406,0.01191366099794431,0.00007786706534604125,0.01580701426524637
Japan,JPN,2013,0.05837243013233163,0.012001808064591548,0.00007793381860124383,0.015976432813254983
Japan,JPN,2014,0.05937473179942108,0.011157144083202647,0.0003120879463832908,0.01568241930576036
Japan,JPN,2015,0.05695979997655975,0.011798257608313475,0.0001562683126928937,0.01562683126928937
Japan,JPN,2016,0.05784147210068642,0.011818758169423071,0,0.015653984330361685
Jordan,JOR,1990,0.09534492428491308,0,0,0.019629837352776222
Jordan,JOR,1991,0.11702127659574468,0,0,0.018617021276595747
Jordan,JOR,1992,0.12569130216189042,0,0,0.020110608345902465
Jordan,JOR,1993,0.11661113755354592,0,0,0.019038553069966685
Jordan,JOR,1994,0.09523809523809525,0,0,0.018140589569160998
Jordan,JOR,1995,0.09806057964698191,0,0,0.01961211592939638
Jordan,JOR,1996,0.08873864356644834,0,0,0.019015423621381786
Jordan,JOR,1997,0.09074035883687359,0,0,0.01856052794390596
Jordan,JOR,1998,0.0849514563106796,0,0,0.01820388349514563
Jordan,JOR,1999,0.0834658187599364,0,0,0.017885532591414944
Jordan,JOR,2000,0.07223740726278798,0,0,0.01952362358453729
Jordan,JOR,2001,0.07092198581560284,0,0,0.019168104274487254
Jordan,JOR,2002,0.16547574276043625,0,0,0.02068446784505453
Jordan,JOR,2003,0.12513801987486198,0,0,0.020242914979757085
Jordan,JOR,2004,0.08602150537634409,0,0,0.021505376344086023
Jordan,JOR,2005,0.09018383628165107,0,0,0.020811654526534856
Jordan,JOR,2006,0.07343124165554071,0,0,0.021695594125500667
Jordan,JOR,2007,0.10071942446043165,0,0,0.02078337330135891
Jordan,JOR,2008,0.09304453935326419,0,0,0.02135448444173277
Jordan,JOR,2009,0.0652836210648484,0,0,0.020310459886841725
Jordan,JOR,2010,0.07160561828697329,0,0,0.020655466813549985
Jordan,JOR,2011,0.0835182043586063,0,0,0.020879551089651574
Jordan,JOR,2012,0.0519159456118665,0,0,0.019777503090234856
Jordan,JOR,2013,0.06925695504167155,0,0,0.01995539382556638
Jordan,JOR,2014,0.06502971185110437,0,0,0.01906043278394439
Jordan,JOR,2015,0.07337865544404878,0,0,0.019423761735189383
Jordan,JOR,2016,0.07012769520619637,0,0,0.018840276324052753
Kazakhstan,KAZ,1990,1.026611328125,0,0.0036621093749999996,0.015869140625000003
Kazakhstan,KAZ,1991,0.9637818359494289,0,0.0036645697184388933,0.015879802113235208
Kazakhstan,KAZ,1992,0.8587376556462001,0,0.003066920198736429,0.016561369073176718
Kazakhstan,KAZ,1993,0.8040294172177245,0,0.0030900438786230764,0.016686236944564614
Kazakhstan,KAZ,1994,0.7720634128073899,0,0.0031207090250905006,0.016851828735488704
Kazakhstan,KAZ,1995,0.6521876381084664,0,0.0031567649472820257,0.017046530715322937
Kazakhstan,KAZ,1996,0.5808597748208802,0,0.0038382804503582398,0.01727226202661208
Kazakhstan,KAZ,1997,0.5108399324938336,0,0.009087368557704792,0.01687654160716604
Kazakhstan,KAZ,1998,0.42396313364055305,0,0.004608294930875576,0.016458196181698487
Kazakhstan,KAZ,1999,0.40143798681845416,0,0.0026629385526928968,0.016643365954330604
Kazakhstan,KAZ,2000,0.3853112644910541,0,0.0033505327347048185,0.01675266367352409
Kazakhstan,KAZ,2001,0.43661971830985913,0,0.0013413816230717639,0.01676727028839705
Kazakhstan,KAZ,2002,0.7011217948717949,0,0.0020032051282051285,0.016693376068376068
Kazakhstan,KAZ,2003,0.4940397350993378,0,0.0013245033112582781,0.016556291390728475
Kazakhstan,KAZ,2004,0.5652459016393443,0,0.002622950819672131,0.01639344262295082
Kazakhstan,KAZ,2005,0.5687203791469194,0,0.0019476725313250665,0.016879828604817244
Kazakhstan,KAZ,2006,0.6141084174651148,0,0.002572181853257025,0.01736222750948492
Kazakhstan,KAZ,2007,0.5451534836326583,0,0.00573175391669851,0.017195261750095527
Kazakhstan,KAZ,2008,0.5446980204261758,0,0.006934812760055478,0.0176522506619594
Kazakhstan,KAZ,2009,0.5129963223835942,0,0.003739948887365206,0.018076419622265163
Kazakhstan,KAZ,2010,0.5876199852325869,0,0.0012306177701206006,0.01845926655180901
Kazakhstan,KAZ,2011,0.5148262688739312,0,0.0012127827299739252,0.018191740949608876
Kazakhstan,KAZ,2012,0.4888968481375358,0,0.0029847182425978987,0.01790830945558739
Kazakhstan,KAZ,2013,0.43286737930224367,0,0.0017620110419358627,0.01762011041935863
Kazakhstan,KAZ,2014,0.5016471132173611,0,0.003467606773391897,0.01791596832919147
Kazakhstan,KAZ,2015,0.5355110402913726,0,0.010812656498975642,0.018210789893011607
Kazakhstan,KAZ,2016,0.47894116987269353,0,0.0022432841680219842,0.01850709438618137
Kenya,KEN,1990,0.4160168598524763,0,0.0012644889357218123,0.01053740779768177
Kenya,KEN,1991,0.38781502324443357,0,0.001223391240518718,0.010602724084495556
Kenya,KEN,1992,0.3731343283582089,0,0.0011845534233593934,0.010660980810234543
Kenya,KEN,1993,0.35697887970615244,0,0.001147842056932966,0.010330578512396695
Kenya,KEN,1994,0.35063634002448885,0,0.0011131312381729805,0.010389224889614487
Kenya,KEN,1995,0.3341976375684241,0,0.0010803802938634398,0.010443676174013252
Kenya,KEN,1996,0.3095596208331876,0,0.0006995697645947743,0.010493546468921613
Kenya,KEN,1997,0.29847701930921944,0,0.0020397062822953495,0.010538482458525972
Kenya,KEN,1998,0.30049586776859505,0,0.0009917355371900827,0.010578512396694216
Kenya,KEN,1999,0.30708382906202775,0,0.0016077687385446478,0.010611273674394675
Kenya,KEN,2000,0.2759267949319568,0,0.0015642108556233381,0.010636633818238699
Kenya,KEN,2001,0.2709367104021431,0,0.0006088465402295352,0.010654814454016864
Kenya,KEN,2002,0.27228016117563403,0,0.0005925574780753733,0.01066603460535672
Kenya,KEN,2003,0.2848986418293492,0,0.0005767178984399781,0.010669281121139594
Kenya,KEN,2004,0.28932229549600114,0,0.00028062298302230956,0.010663673354847763
Kenya,KEN,2005,0.27959044368600683,0,0.0005460750853242321,0.010648464163822527
Kenya,KEN,2006,0.25950224441552233,0,0.001062445217668464,0.01062445217668464
Kenya,KEN,2007,0.4014881413734305,0,0.0005167157546633596,0.010592672970598873
Kenya,KEN,2008,0.38902291917973464,0,0.0015078407720144752,0.010554885404101325
Kenya,KEN,2009,0.36428536501882547,0,0.0009779472886411423,0.010757420175052565
Kenya,KEN,2010,0.35854488353834074,0,0,0.010706383383692989
Kenya,KEN,2011,0.36291629996757613,0,0.0006947982769002733,0.010653573579137524
Kenya,KEN,2012,0.35428365243668675,0,0.0020296326364927946,0.010824707394628237
Kenya,KEN,2013,0.3376537785588752,0,0.0002196836555360281,0.010984182776801407
Kenya,KEN,2014,0.3486081370449679,0,0.00042826552462526765,0.010920770877944326
Kenya,KEN,2015,0.3283345168971135,0,0.0014620493754960526,0.011069802414470113
Kenya,KEN,2016,0.34330914131941614,0,0.00040773057163826144,0.01100872543423306
Kiribati,KIR,1990,0,0,0,0
Kiribati,KIR,1991,0,0,0,0
Kiribati,KIR,1992,0,0,0,0
Kiribati,KIR,1993,0,0,0,0
Kiribati,KIR,1994,0,0,0,0
Kiribati,KIR,1995,0,0,0,0
Kiribati,KIR,1996,0,0,0,0
Kiribati,KIR,1997,0,0,0,0
Kiribati,KIR,1998,0,0,0,0
Kiribati,KIR,1999,0,0,0,0
Kiribati,KIR,2000,0,0,0,0
Kiribati,KIR,2001,0,0,0,0
Kiribati,KIR,2002,0,0,0,0
Kiribati,KIR,2003,0,0,0,0
Kiribati,KIR,2004,0,0,0,0
Kiribati,KIR,2005,0,0,0,0
Kiribati,KIR,2006,0,0,0,0
Kiribati,KIR,2007,0,0,0,0
Kiribati,KIR,2008,0,0,0,0
Kiribati,KIR,2009,0,0,0,0
Kiribati,KIR,2010,0,0,0,0
Kiribati,KIR,2011,0,0,0,0
Kiribati,KIR,2012,0,0,0,0
Kiribati,KIR,2013,0,0,0,0
Kiribati,KIR,2014,0,0,0,0
Kiribati,KIR,2015,0,0,0,0
Kiribati,KIR,2016,0,0,0,0
Kuwait,KWT,1990,0.06205250596658712,0,0,0.02863961813842482
Kuwait,KWT,1991,0.02461841457410143,0,0,0.029542097488921712
Kuwait,KWT,1992,0.026150627615062764,0,0,0.03661087866108787
Kuwait,KWT,1993,0.05640157924421884,0,0,0.03948110547095319
Kuwait,KWT,1994,0.07233273056057866,0,0,0.042194092827004225
Kuwait,KWT,1995,0.08094645080946451,0,0,0.043586550435865505
Kuwait,KWT,1996,0.10448678549477566,0,0,0.04917025199754149
Kuwait,KWT,1997,0.09941520467836258,0,0,0.04678362573099415
Kuwait,KWT,1998,0.09830693610049153,0,0,0.049153468050245765
Kuwait,KWT,1999,0.10245901639344263,0,0,0.05122950819672131
Kuwait,KWT,2000,0.09290953545232274,0,0,0.0488997555012225
Kuwait,KWT,2001,0.08083689966714218,0,0,0.05230622919638611
Kuwait,KWT,2002,0.08890968647636874,0,0,0.05147402901263454
Kuwait,KWT,2003,0.09250693802035154,0,0,0.05550416281221091
Kuwait,KWT,2004,0.08636363636363636,0,0,0.05454545454545454
Kuwait,KWT,2005,1.1101321585903083,0,0,0.05726872246696035
Kuwait,KWT,2006,0.09688289806234204,0,0,0.05897219882055603
Kuwait,KWT,2007,0.11182108626198084,0,0,0.05591054313099042
Kuwait,KWT,2008,0.15060240963855423,0,0,0.05647590361445783
Kuwait,KWT,2009,0.13470400567174762,0,0,0.05671747607231478
Kuwait,KWT,2010,0.07018716577540107,0,0,0.05681818181818182
Kuwait,KWT,2011,0.07891414141414142,0,0,0.056818181818181816
Kuwait,KWT,2012,0.07763511495968946,0,0,0.05673335323977307
Kuwait,KWT,2013,0.07373794668179241,0,0,0.05672149744753262
Kuwait,KWT,2014,0.07044161473855325,0,0,0.0541858574911948
Kuwait,KWT,2015,0.23461939520333683,0,0,0.05474452554744525
Kuwait,KWT,2016,0.0758150113722517,0,0,0.05559767500631792
Kyrgyzstan,KGZ,1990,0.4870798079121884,0,0,0.018294077292476563
Kyrgyzstan,KGZ,1991,0.4502262443438914,0,0,0.01809954751131222
Kyrgyzstan,KGZ,1992,0.41535698248765157,0,0,0.01796138302649304
Kyrgyzstan,KGZ,1993,0.3813559322033898,0,0,0.01784121320249777
Kyrgyzstan,KGZ,1994,0.33414472228369113,0,0,0.01549015268864793
Kyrgyzstan,KGZ,1995,0.2650021901007446,0,0,0.017520805957074025
Kyrgyzstan,KGZ,1996,0.2505940807949881,0,0,0.017282350399654353
Kyrgyzstan,KGZ,1997,0.24011899702507436,0,0,0.014874628134296644
Kyrgyzstan,KGZ,1998,0.2465009400459578,0,0,0.01462293712137038
Kyrgyzstan,KGZ,1999,0.24480559555646988,0,0,0.016457519029006377
Kyrgyzstan,KGZ,2000,0.245884982727088,0,0,0.01625685836212152
Kyrgyzstan,KGZ,2001,0.24984888172476327,0,0,0.016119282691920207
Kyrgyzstan,KGZ,2002,0.2264075335604087,0,0,0.016028851933480266
Kyrgyzstan,KGZ,2003,0.25329078579976066,0,0,0.013960909453530117
Kyrgyzstan,KGZ,2004,0.24806509228021434,0,0,0.015876165905933718
Kyrgyzstan,KGZ,2005,0.2541871921182266,0,0,0.015763546798029555
Kyrgyzstan,KGZ,2006,0.25175644028103045,0,0,0.0156128024980484
Kyrgyzstan,KGZ,2007,0.25462962962962965,0,0,0.0154320987654321
Kyrgyzstan,KGZ,2008,0.25499524262607043,0,0,0.017126546146527116
Kyrgyzstan,KGZ,2009,0.27928772258669166,0,0,0.016869728209934393
Kyrgyzstan,KGZ,2010,0.2766506824050166,0,0,0.016599040944300994
Kyrgyzstan,KGZ,2011,0.27727437477346867,0,0,0.016310257339615802
Kyrgyzstan,KGZ,2012,0.2792600498043401,0,0,0.016008537886873
Kyrgyzstan,KGZ,2013,0.28616297330308843,0,0,0.01570406560809632
Kyrgyzstan,KGZ,2014,0.2925577416595381,0,0,0.015397775876817793
Kyrgyzstan,KGZ,2015,0.29199530122503775,0,0,0.015103205235777814
Kyrgyzstan,KGZ,2016,0.29305235429700366,0,0,0.016463615409944024
Laos,LAO,1990,0.3193987787693753,0,0.39455143259746356,0.014091122592766557
Laos,LAO,1991,0.3174240694222425,0,0.38364923498515646,0.013701758392327014
Laos,LAO,1992,0.3288888888888889,0,0.37333333333333335,0.013333333333333334
Laos,LAO,1993,0.3203463203463203,0,0.3636363636363636,0.012987012987012986
Laos,LAO,1994,0.3293918918918919,0,0.3547297297297297,0.014780405405405405
Laos,LAO,1995,0.33016921172100705,0,0.3466776723070573,0.01444490301279406
Laos,LAO,1996,0.32316703696222987,0,0.12522722682286408,0.014138557867097558
Laos,LAO,1997,0.32871287128712867,0,0.09108910891089109,0.013861386138613863
Laos,LAO,1998,0.29543245869776485,0,0.19825072886297376,0.01554907677356657
Laos,LAO,1999,0.27698185291308497,0,0.1356255969436485,0.015281757402101243
Laos,LAO,2000,0.2892561983471074,0,0.09015777610818933,0.015026296018031555
Laos,LAO,2001,0.2975970425138632,0,0.036968576709796676,0.014787430683918669
Laos,LAO,2002,0.2985618059348261,0,0.14563990533406154,0.016384489350081924
Laos,LAO,2003,0.3048233817464587,0,0.16137708445400753,0.01613770844540075
Laos,LAO,2004,0.31437654539032145,0,0.6658424584952314,0.015895443306252206
Laos,LAO,2005,0.3181502086230876,0,0.2920723226703755,0.01738525730180807
Laos,LAO,2006,0.30961341087923366,0,0.11802942182689016,0.017105713308244952
Laos,LAO,2007,0.3313708999158957,0,0.6055508830950378,0.01682085786375105
Laos,LAO,2008,0.32247395402679013,0,0.08599305440714404,0.01819083843228047
Laos,LAO,2009,0.33013498129777197,0,0.1756383151731989,0.017889087656529516
Laos,LAO,2010,0.34405504880780924,0,0.5728916626660265,0.0176028164506321
Laos,LAO,2011,0.3292375551354757,0,0.09294265910522999,0.017328292375551356
Laos,LAO,2012,0.34600465477114045,0,0.2342901474010861,0.017067494181536073
Laos,LAO,2013,0.3439841002904755,0,0.31493655404372417,0.01834581868215869
Laos,LAO,2014,0.3463855421686747,0,0.23795180722891568,0.018072289156626505
Laos,LAO,2015,0.3530633437175493,0,0.25070464322800773,0.017801513128615932
Laos,LAO,2016,0.36079462459830564,0,0.3929301782062518,0.017528483786152498
Latvia,LVA,1990,0.9046546546546548,0,0,0.01876876876876877
Latvia,LVA,1991,0.8531521328803321,0,0,0.01887504718761797
Latvia,LVA,1992,0.8625954198473281,0,0,0.019083969465648856
Latvia,LVA,1993,0.7471931862175765,0,0,0.019357336430507164
Latvia,LVA,1994,0.625,0,0,0.019654088050314465
Latvia,LVA,1995,0.5263157894736843,0,0,0.015948963317384372
Latvia,LVA,1996,0.5405405405405406,0,0,0.016135538523598225
Latvia,LVA,1997,0.5462698736241337,0,0,0.016306563391765186
Latvia,LVA,1998,0.5676676264911559,0,0,0.016454134101192924
Latvia,LVA,1999,0.5606312292358804,0,0,0.01245847176079734
Latvia,LVA,2000,0.5369127516778524,0,0,0.012583892617449664
Latvia,LVA,2001,0.5765154726579059,0,0,0.01271725307333616
Latvia,LVA,2002,0.5786540934419203,0,0.0042863266180882984,0.012858979854264894
Latvia,LVA,2003,0.5550737207285342,0,0.017346053772766695,0.013009540329575022
Latvia,LVA,2004,0.6055287406757349,0,0,0.013163668275559455
Latvia,LVA,2005,0.6216696269982237,0,0,0.013321492007104795
Latvia,LVA,2006,0.6337078651685393,0,0,0.017977528089887642
Latvia,LVA,2007,0.6687898089171975,0,0,0.018198362147406732
Latvia,LVA,2008,0.6955320128972824,0,0,0.018424689083371717
Latvia,LVA,2009,0.7086247086247086,0,0,0.018648018648018648
Latvia,LVA,2010,0.7267579046720152,0,0,0.018876828692779613
Latvia,LVA,2011,0.7497612225405922,0,0,0.019102196752626553
Latvia,LVA,2012,0.7878202029966167,0,0,0.01933301111648139
Latvia,LVA,2013,0.8117359413202934,0,0.004889975550122249,0.019559902200488997
Latvia,LVA,2014,0.8411677387431964,0,0,0.019792182088075212
Latvia,LVA,2015,0.8808808808808809,0,0,0.02002002002002002
Latvia,LVA,2016,0.8915906788247214,0,0,0.020263424518743668
Lebanon,LBN,1990,0.10346057795219407,0,0,0.021405636817695327
Lebanon,LBN,1991,0.1026694045174538,0,0,0.02053388090349076
Lebanon,LBN,1992,0.10403120936280885,0,0,0.019505851755526656
Lebanon,LBN,1993,0.10782501540357363,0,0,0.018484288354898334
Lebanon,LBN,1994,0.08815750808110491,0,0,0.02057008521892448
Lebanon,LBN,1995,0.11054421768707483,0,0,0.019841269841269844
Lebanon,LBN,1996,0.10523400720022154,0,0,0.019385211852672394
Lebanon,LBN,1997,0.10661563696008748,0,0,0.01913613996719519
Lebanon,LBN,1998,0.11099079588521928,0,0,0.01894964807796427
Lebanon,LBN,1999,0.10939167556029883,0,0,0.021344717182497332
Lebanon,LBN,2000,0.1092896174863388,0,0,0.02081706999739787
Lebanon,LBN,2001,0.11275369581558507,0,0,0.020045101478326232
Lebanon,LBN,2002,0.09564801530368246,0,0,0.01912960306073649
Lebanon,LBN,2003,0.09799453053783044,0,0,0.018231540565177756
Lebanon,LBN,2004,0.09848982271831912,0,0,0.01969796454366382
Lebanon,LBN,2005,0.08299638220898063,0,0,0.01915301127899553
Lebanon,LBN,2006,0.07563025210084033,0,0,0.018907563025210083
Lebanon,LBN,2007,0.08181246066708622,0,0,0.018879798615481433
Lebanon,LBN,2008,0.07974816369359916,0,0,0.01888772298006296
Lebanon,LBN,2009,0.08726366091834614,0,0,0.018699355911074172
Lebanon,LBN,2010,0.08681607106803957,0,0,0.018170805572380374
Lebanon,LBN,2011,0.09996155324875049,0,0,0.01922337562475971
Lebanon,LBN,2012,0.09931383170819791,0,0,0.01805706031058144
Lebanon,LBN,2013,0.08963301200744124,0,0,0.01860307796380856
Lebanon,LBN,2014,0.08465101421498164,0,0,0.019166267369429803
Lebanon,LBN,2015,0.08112658809122915,0,0,0.01836828409612735
Lebanon,LBN,2016,0.08191837950551088,0,0,0.017873100983020553
Lesotho,LSO,1990,0.3345070422535211,0,0,0.017605633802816902
Lesotho,LSO,1991,0.321285140562249,0,0,0.017211703958691912
Lesotho,LSO,1992,0.34231200897867564,0,0,0.016835016835016835
Lesotho,LSO,1993,0.32930845225027444,0,0,0.01646542261251372
Lesotho,LSO,1994,0.31703385276732937,0,0,0.016120365394948953
Lesotho,LSO,1995,0.2948920484465508,0,0,0.01579778830963665
Lesotho,LSO,1996,0.29472595656670114,0,0,0.015511892450879009
Lesotho,LSO,1997,0.27947154471544716,0,0.00508130081300813,0.015243902439024388
Lesotho,LSO,1998,0.2552552552552553,0,0.015015015015015013,0.015015015015015013
Lesotho,LSO,1999,0.35148514851485146,0,0.0049504950495049506,0.01485148514851485
Lesotho,LSO,2000,0.33939990162321687,0,0,0.014756517461878995
Lesotho,LSO,2001,0.33889980353634575,0,0,0.014734774066797641
Lesotho,LSO,2002,0.28078817733990147,0,0,0.014778325123152709
Lesotho,LSO,2003,0.2923686818632309,0,0,0.014866204162537165
Lesotho,LSO,2004,0.2791625124626122,0,0,0.014955134596211365
Lesotho,LSO,2005,0.3156312625250501,0,0,0.015030060120240482
Lesotho,LSO,2006,0.3065326633165829,0,0,0.015075376884422112
Lesotho,LSO,2007,0.3220936084549572,0,0,0.01509813789632612
Lesotho,LSO,2008,0.291897332662305,0,0,0.01509813789632612
Lesotho,LSO,2009,0.29648241206030146,0,0,0.015075376884422112
Lesotho,LSO,2010,0.2905811623246493,0,0,0.02004008016032064
Lesotho,LSO,2011,0.2944111776447106,0,0,0.01996007984031936
Lesotho,LSO,2012,0.29280397022332505,0,0,0.019851116625310174
Lesotho,LSO,2013,0.2661409561360276,0,0,0.019714144898965006
Lesotho,LSO,2014,0.2594224180127264,0,0,0.01957905041605482
Lesotho,LSO,2015,0.2574065080135989,0,0,0.019426906265177273
Lesotho,LSO,2016,0.2457831325301205,0,0,0.019277108433734938
Liberia,LBR,1990,0.0722543352601156,0,0.1252408477842004,0.009633911368015413
Liberia,LBR,1991,0.06862745098039216,0,0.12745098039215688,0.00980392156862745
Liberia,LBR,1992,0.06993006993006994,0,0.12987012987012986,0.00999000999000999
Liberia,LBR,1993,0.06575619625695499,0,0.13151239251390998,0.010116337885685382
Liberia,LBR,1994,0.06545820745216516,0,0.1309164149043303,0.005035246727089627
Liberia,LBR,1995,0.06356968215158924,0,0.1271393643031785,0.004889975550122249
Liberia,LBR,1996,0.06018518518518519,0,0.004629629629629629,0.009259259259259259
Liberia,LBR,1997,0.06018916595012898,0,0.004299226139294928,0.008598452278589856
Liberia,LBR,1998,0.05959475566150178,0,0.003972983710766786,0.007945967421533572
Liberia,LBR,1999,0.05555555555555555,0,0.003703703703703704,0.007407407407407408
Liberia,LBR,2000,0.0526685393258427,0,0.0035112359550561797,0.007022471910112359
Liberia,LBR,2001,0.05077860528097495,0,0,0.006770480704129994
Liberia,LBR,2002,0.049586776859504134,0,0,0.006611570247933884
Liberia,LBR,2003,0.04874878128046799,0,0.04224894377640559,0.006499837504062399
Liberia,LBR,2004,0.04783163265306122,0,0.025510204081632654,0.006377551020408163
Liberia,LBR,2005,0.04661280298321938,0,0.003107520198881293,0.006215040397762586
Liberia,LBR,2006,0.04806248122559327,0,0.06308200660859116,0.006007810153199159
Liberia,LBR,2007,0.05199306759098787,0,0.025996533795493933,0.005777007510109763
Liberia,LBR,2008,0.05543237250554324,0,0.019401330376940137,0.008314855875831485
Liberia,LBR,2009,0.05860415556739478,0,0.3436334576451785,0.007991475759190196
Liberia,LBR,2010,0.05911076843998972,0,0.020560267283474685,0.007710100231303007
Liberia,LBR,2011,0.05974607916355489,0,0.027383619616629325,0.0074682598954443615
Liberia,LBR,2012,0.058027079303675046,0,0.03384912959381045,0.007253384912959381
Liberia,LBR,2013,0.05649717514124294,0,0.023540489642184557,0.007062146892655367
Liberia,LBR,2014,0.052752293577981654,0,0.11697247706422019,0.006880733944954128
Liberia,LBR,2015,0.05366726296958855,0,0.28846153846153844,0.006708407871198569
Liberia,LBR,2016,0.056681927185524304,0,0.01526051885764116,0.006540222367560497
Libya,LBY,1990,0.23439260761775976,0,0,0.011268875366238449
Libya,LBY,1991,0.2266725352112676,0,0,0.011003521126760563
Libya,LBY,1992,0.204257149000215,0,0,0.010750376263169211
Libya,LBY,1993,0.20399579390115666,0,0,0.010515247108307046
Libya,LBY,1994,0.1874356333676622,0,0,0.010298661174047374
Libya,LBY,1995,0.198019801980198,0,0,0.010103051121438675
Libya,LBY,1996,0.1846703733121525,0,0,0.009928514694201748
Libya,LBY,1997,0.17584994138335286,0,0,0.009769441187964049
Libya,LBY,1998,0.1885703290359823,0,0,0.011545122185876467
Libya,LBY,1999,0.20090978013646701,0,0,0.011372251705837756
Libya,LBY,2000,0.167973124300112,0,0,0.01119820828667413
Libya,LBY,2001,0.1598383244534264,0,0,0.01102333272092596
Libya,LBY,2002,0.17175917555595732,0,0,0.010847947929849937
Libya,LBY,2003,0.17256715886852872,0,0,0.010674257249599714
Libya,LBY,2004,0.1873905429071804,0,0,0.010507880910683012
Libya,LBY,2005,0.1965856182100362,0,0,0.012071046732195207
Libya,LBY,2006,0.20723628333616445,0,0,0.011890606420927468
Libya,LBY,2007,0.21422594142259413,0,0,0.011715481171548118
Libya,LBY,2008,0.21125598283545138,0,0,0.011553061561313749
Libya,LBY,2009,0.21519400065210303,0,0,0.011411803064884252
Libya,LBY,2010,0.22103904485317846,0,0,0.012907389480477574
Libya,LBY,2011,0.21930526652793342,0,0,0.012806146950536258
Libya,LBY,2012,0.21953547566019724,0,0,0.012726694241170856
Libya,LBY,2013,0.2183544303797468,0,0,0.012658227848101266
Libya,LBY,2014,0.2027664256523106,0,0,0.012574662055957246
Libya,LBY,2015,0.1963228420068557,0,0,0.012464942349641633
Libya,LBY,2016,0.19562538508934071,0,0,0.012322858903265557
Liechtenstein,LIE,1990,0,0,0,0
Liechtenstein,LIE,1991,0,0,0,0
Liechtenstein,LIE,1992,0,0,0,0
Liechtenstein,LIE,1993,0,0,0,0
Liechtenstein,LIE,1994,0,0,0,0
Liechtenstein,LIE,1995,0,0,0,0
Liechtenstein,LIE,1996,0,0,,0
Liechtenstein,LIE,1997,0,0,,0
Liechtenstein,LIE,1998,0,0,,0
Liechtenstein,LIE,1999,0,0,,0
Liechtenstein,LIE,2000,0,0,,0
Liechtenstein,LIE,2001,0,0,0,0
Liechtenstein,LIE,2002,0,0,0,0
Liechtenstein,LIE,2003,0,0,0,0
Liechtenstein,LIE,2004,0,0,0,0
Liechtenstein,LIE,2005,0,0,0,0
Liechtenstein,LIE,2006,0,0,0,0
Liechtenstein,LIE,2007,0,0,0,0
Liechtenstein,LIE,2008,0,0,0,0
Liechtenstein,LIE,2009,0.27777777777777773,0,0,0
Liechtenstein,LIE,2010,0,0,0,0
Liechtenstein,LIE,2011,0,0,0,0
Liechtenstein,LIE,2012,0,0,0,0
Liechtenstein,LIE,2013,0,0,0,0
Liechtenstein,LIE,2014,0,0,0,0
Liechtenstein,LIE,2015,0,0,0,0
Liechtenstein,LIE,2016,0,0,0,0
Lithuania,LTU,1990,1.1931818181818181,0,0,0.01893939393939394
Lithuania,LTU,1991,1.1198268866648633,0,0,0.018934271030565327
Lithuania,LTU,1992,1.0113882863340564,0,0,0.018980477223427335
Lithuania,LTU,1993,0.8471806047398529,0,0,0.019068373740125308
Lithuania,LTU,1994,0.7892573307755549,0,0,0.01918333790079474
Lithuania,LTU,1995,0.7526881720430108,0,0,0.01929969671905156
Lithuania,LTU,1996,0.8213096559378468,0,0,0.01942286348501665
Lithuania,LTU,1997,0.8324022346368715,0,0,0.019553072625698324
Lithuania,LTU,1998,0.829817158931083,0,0,0.01969057665260197
Lithuania,LTU,1999,0.8245962028903373,0,0,0.01983564749220743
Lithuania,LTU,2000,0.8309537407195888,0,0,0.019988577955454025
Lithuania,LTU,2001,0.8088658606793322,0,0,0.017271157167530225
Lithuania,LTU,2002,0.6647314949201742,0,0,0.01741654571843251
Lithuania,LTU,2003,0.7205623901581723,0,0.0029291154071470417,0.017574692442882248
Lithuania,LTU,2004,0.7571724341910677,0,0,0.017746228926353146
Lithuania,LTU,2005,0.6668660287081339,0,0,0.017942583732057416
Lithuania,LTU,2006,0.7175295186194369,0,0,0.0181653042688465
Lithuania,LTU,2007,0.6934642528382939,0,0,0.018410555385087447
Lithuania,LTU,2008,0.7469654528478058,0,0,0.018674136321195144
Lithuania,LTU,2009,0.8020208399115883,0,0,0.018945374171139878
Lithuania,LTU,2010,0.9058898847631242,0,0,0.016005121638924456
Lithuania,LTU,2011,0.8141420694129093,0,0,0.016217969510217322
Lithuania,LTU,2012,1.050558108995404,0,0,0.016414970453053186
Lithuania,LTU,2013,1.0634762379528082,0,0,0.01661681621801263
Lithuania,LTU,2014,1.0972736452372938,0,0,0.01682935038707506
Lithuania,LTU,2015,1.1391541609822646,0,0,0.013642564802182811
Lithuania,LTU,2016,1.1245674740484428,0,0,0.01384083044982699
Luxembourg,LUX,1990,0.5759162303664922,0,0,0.02617801047120419
Luxembourg,LUX,1991,0.5699481865284974,0,0,0.02590673575129534
Luxembourg,LUX,1992,0.5626598465473145,0,0,0.02557544757033248
Luxembourg,LUX,1993,0.5541561712846348,0,0,0.02518891687657431
Luxembourg,LUX,1994,0.5472636815920399,0,0,0.024875621890547265
Luxembourg,LUX,1995,0.5392156862745098,0,0,0.024509803921568627
Luxembourg,LUX,1996,0.5314009661835749,0,0,0.02415458937198068
Luxembourg,LUX,1997,0.5238095238095238,0,0,0.02380952380952381
